index,Concept,Prerequisite,label_prereq
491,Altitude (triangle),Distance,1
492,Kite (geometry),Polygon,1
496,Congruence (geometry),Polygon,1
498,Polyhedron,Polygon,1
499,Reflection symmetry,Rotation (mathematics),1
500,Dodecagon,Point (geometry),1
501,Angle,Point (geometry),1
502,Grade (slope),Angle,1
503,Pyramid (geometry),Angle,1
504,Skew lines,Parallel (geometry),1
505,Line segment,Line (geometry),1
507,Prism (geometry),Angle,1
508,Trigonometric functions,Angle,1
509,Tangent,Line segment,1
510,Rotational symmetry,Angle,1
511,Polyhedron,Vertex (geometry),1
512,Isosceles triangle,Vertex (geometry),1
515,Polygon,Edge (geometry),1
516,Angle bisector theorem,Perpendicular,1
517,Congruence (geometry),Edge (geometry),1
519,Pentagon,Vertex (geometry),1
520,Tangent,Polygon,1
521,Parallel (geometry),Geometry,1
523,Rigid transformation,Symmetry,1
0,Parallelogram,Rotational symmetry,0
1,Angle,Isosceles triangle,0
2,Angle,Pythagorean theorem,0
3,Edge (geometry),Acute and obtuse triangles,0
6,Angle,Two-dimensional space,0
10,Perpendicular,Cone,0
11,Line segment,Bisection,0
12,Angle,Collinearity,0
15,Edge (geometry),Internal and external angle,0
16,Rectangle,Right triangle,0
18,Rotational symmetry,Prism (geometry),0
20,Circle,Cross section (geometry),0
21,Parallelogram,Circumference,0
22,Pythagorean theorem,Pythagorean triple,0
23,Similarity (geometry),Sphere,0
25,Quadrilateral,Internal and external angle,0
28,Point (geometry),Quadrilateral,0
30,Radius,Sine,0
31,Line segment,Pythagorean triple,0
33,Quadrilateral,Collinearity,0
34,Two-dimensional space,Nonagon,0
35,Circle,Vertex (geometry),0
39,Chord (geometry),Angle,0
40,Symmetry,Parallelogram,0
41,Cylinder (geometry),Perpendicular,0
43,Circle,Bisection,0
45,Perpendicular,Coordinate system,0
46,Midpoint,Altitude (triangle),0
48,Line (geometry),Pyramid (geometry),0
49,Edge (geometry),Right triangle,0
50,Bisection,Triangle,0
52,Point (geometry),Hexagon,0
53,Dodecagon,Polyhedron,0
55,Circumference,Arc (geometry),0
58,Parallel (geometry),Perpendicular,0
59,Line segment,Vertex (geometry),0
61,Line segment,Dodecagon,0
62,Rhombus,Perpendicular,0
65,Parallel (geometry),Angle,0
66,Perpendicular,Two-dimensional space,0
71,Vertex (geometry),Nonagon,0
72,Tangent,Sine,0
74,Point (geometry),Secant line,0
76,Line segment,Pentagon,0
77,Parallel (geometry),Skew lines,0
79,Quadrilateral,Triangle inequality,0
81,Chord (geometry),Pythagorean theorem,0
86,Parallelogram,Convex polygon,0
88,Circle,Diameter,0
90,Edge (geometry),Trigonometric functions,0
91,Geometry,Star polygon,0
96,Polygon,Right triangle,0
97,Circle,Sine,0
99,Line (geometry),Kite (geometry),0
103,Chord (geometry),Sine,0
104,Line (geometry),Reflection symmetry,0
105,Right triangle,Altitude (triangle),0
106,Heptagon,Radius,0
107,Collinearity,Cone,0
110,Circle,Two-dimensional space,0
113,Angle,Reflection (mathematics),0
116,Polygon,Quadrilateral,0
117,Translation (geometry),Distance,0
118,Line (geometry),Prism (geometry),0
120,Polygon,Rectangle,0
122,Geometry,Cylinder (geometry),0
123,Perpendicular,Trapezoid,0
124,Symmetry,Translation (geometry),0
125,Point (geometry),Angle bisector theorem,0
129,Vertex (geometry),Altitude (triangle),0
131,Circumference,Polygon,0
133,Cylinder (geometry),Tangent,0
134,Geometry,Decagon,0
135,Polygon,Hendecagon,0
137,Bisection,Congruence (geometry),0
138,Geometry,Square,0
142,Vertex (geometry),Star polygon,0
143,Line (geometry),Angle,0
145,Rhombus,Square,0
149,Pythagorean theorem,Arc length,0
151,Trigonometric functions,Chord (geometry),0
152,Acute and obtuse triangles,Right triangle,0
153,Cylinder (geometry),Radius,0
154,Inverse trigonometric functions,Tangent,0
157,Rotation (mathematics),Rigid transformation,0
160,Point (geometry),Radius,0
161,Cylinder (geometry),Polyhedron,0
163,Parallel (geometry),Tangent,0
164,Line segment,Arc (geometry),0
167,Point (geometry),Isosceles triangle,0
168,Triangle,Altitude (triangle),0
169,Line (geometry),Trapezoid,0
170,Rhombus,Sine,0
171,Line (geometry),Pythagorean triple,0
175,Geometry,Midpoint,0
176,Special right triangles,Circle,0
178,Right triangle,Isosceles triangle,0
181,Circle,Slope,0
182,Geometry,Similarity (geometry),0
183,Point (geometry),Midpoint,0
185,Point (geometry),Arc length,0
186,Angle,Perpendicular,0
188,Reflection (mathematics),Circle,0
189,Perpendicular,Vertex (geometry),0
190,Vertex (geometry),Rectangle,0
191,Square,Trapezoid,0
192,Rhombus,Kite (geometry),0
195,Perpendicular,Internal and external angle,0
196,Quadrilateral,Reflection symmetry,0
198,Vertex (geometry),Prism (geometry),0
200,Rhombus,Triangle,0
201,Circle,Internal and external angle,0
206,Parallelogram,Rectangle,0
207,Face (geometry),Plane (geometry),0
209,Collinearity,Midpoint,0
211,Circumference,Distance,0
215,Parallel (geometry),Circle,0
216,Perpendicular,Chord (geometry),0
217,Point (geometry),Transversal (geometry),0
219,Angle,Transversal (geometry),0
222,Line (geometry),Rectangle,0
225,Right angle,Rectangle,0
227,Similarity (geometry),Circle,0
229,Right angle,Triangle,0
231,Line (geometry),Angle bisector theorem,0
232,Exterior angle theorem,Midpoint,0
233,Square,Symmetry,0
234,Perpendicular,Angle bisector theorem,0
236,Angle,Right angle,0
237,Prism (geometry),Distance,0
238,Midpoint,Angle,0
239,Line (geometry),Midpoint,0
241,Square,Octagon,0
244,Line segment,Rhombus,0
245,Point (geometry),Tangent,0
246,Point (geometry),Diameter,0
248,Bisection,Diagonal,0
251,Symmetry,Rotational symmetry,0
252,Collinearity,Tangent,0
254,Line (geometry),Tangent,0
258,Circle,Decagon,0
259,Vertex (geometry),Triangle inequality,0
260,Polygon,Nonagon,0
263,Triangle,Equilateral triangle,0
264,Angle,Square,0
266,Vertex (geometry),Parallelogram,0
267,Line segment,Congruence (geometry),0
268,Triangle,Pythagorean theorem,0
269,Edge (geometry),Pythagorean triple,0
270,Line segment,Inverse trigonometric functions,0
271,Collinearity,Altitude (triangle),0
272,Line segment,Quadrilateral,0
274,Bisection,Parallelogram,0
275,Two-dimensional space,Coordinate system,0
276,Trigonometric functions,Tangent,0
279,Geometry,Radius,0
280,Rotation (mathematics),Space (mathematics),0
281,Rotation (mathematics),Rotational symmetry,0
282,Angle,Acute and obtuse triangles,0
283,Diameter,Distance,0
285,Pythagorean theorem,Isosceles triangle,0
287,Line segment,Right triangle,0
289,Dodecagon,Hexagon,0
290,Point (geometry),Rotational symmetry,0
291,Sine,Cartesian coordinate system,0
296,Sphere,Polyhedron,0
297,Trigonometric functions,Right triangle,0
298,Polygon,Hexagon,0
299,Square,Circle,0
301,Geometry,Hendecagon,0
304,Reflection symmetry,Perpendicular,0
305,Reflection symmetry,Rotational symmetry,0
306,Point (geometry),Vertex (geometry),0
307,Prism (geometry),Parallelogram,0
310,Collinearity,Distance,0
312,Polygon,Pentagon,0
315,Parallelogram,Tessellation,0
317,Right triangle,Tangent,0
321,Edge (geometry),Convex polygon,0
322,Pythagorean theorem,Rigid transformation,0
325,Polygon,Exterior angle theorem,0
327,Point (geometry),Nonagon,0
329,Two-dimensional space,Star polygon,0
330,Line (geometry),Square,0
332,Acute and obtuse triangles,Pyramid (geometry),0
334,Line (geometry),Radius,0
337,Line segment,Octagon,0
338,Vertex (geometry),Internal and external angle,0
339,Point (geometry),Hendecagon,0
340,Geometry,Inverse trigonometric functions,0
341,Point (geometry),Angle,0
342,Line segment,Cylinder (geometry),0
343,Line segment,Similarity (geometry),0
347,Triangle inequality,Parallelogram,0
348,Plane (geometry),Skew lines,0
349,Plane (geometry),Coordinate system,0
351,Equilateral triangle,Square,0
353,Similarity (geometry),Square,0
354,Angle,Hendecagon,0
355,Tessellation,Vertex (geometry),0
358,Tessellation,Kite (geometry),0
359,Point (geometry),Rectangle,0
361,Pythagorean theorem,Altitude (triangle),0
364,Concentric,Sphere,0
366,Square,Coordinate system,0
367,Parallelogram,Pythagorean theorem,0
369,Edge (geometry),Inverse trigonometric functions,0
371,Rotational symmetry,Cone,0
372,Geometry,Parallelogram,0
376,Special right triangles,Pythagorean theorem,0
380,Similarity (geometry),Midpoint,0
381,Circle,Cone,0
382,Convex polygon,Pyramid (geometry),0
383,Geometry,Perpendicular,0
385,Polygon,Pyramid (geometry),0
386,Point (geometry),Reflection symmetry,0
390,Right triangle,Circle,0
392,Angle,Circle,0
393,Similarity (geometry),Reflection (mathematics),0
394,Triangle,Sphere,0
398,Edge (geometry),Special right triangles,0
399,Tangent,Pyramid (geometry),0
400,Two-dimensional space,Sphere,0
402,Face (geometry),Symmetry,0
405,Vertex (geometry),Inverse trigonometric functions,0
406,Perpendicular,Cartesian coordinate system,0
409,Triangle inequality,Pythagorean triple,0
415,Point (geometry),Coordinate system,0
417,Edge (geometry),Diagonal,0
419,Point (geometry),Convex polygon,0
421,Triangle inequality,Right triangle,0
422,Similarity (geometry),Pythagorean triple,0
424,Congruence (geometry),Sphere,0
425,Altitude (triangle),Tangent,0
428,Cylinder (geometry),Coordinate system,0
429,Diameter,Kite (geometry),0
431,Geometry,Rectangle,0
434,Point (geometry),Polyhedron,0
436,Circle,Secant line,0
437,Diameter,Decagon,0
439,Right angle,Trapezoid,0
440,Line segment,Internal and external angle,0
441,Line (geometry),Special right triangles,0
444,Edge (geometry),Square,0
445,Congruence (geometry),Diameter,0
446,Pyramid (geometry),Scaling (geometry),0
449,Right triangle,Pythagorean triple,0
450,Special right triangles,Pythagorean triple,0
453,Line (geometry),Quadrilateral,0
455,Edge (geometry),Decagon,0
457,Line segment,Parallel (geometry),0
459,Perpendicular,Quadrilateral,0
460,Cone,Cartesian coordinate system,0
461,Arc length,Slope,0
463,Point (geometry),Equilateral triangle,0
464,Distance,Cartesian coordinate system,0
466,Circle,Radius,0
472,Square,Reflection symmetry,0
473,Geometry,Line (geometry),0
475,Inverse trigonometric functions,Pythagorean theorem,0
477,Circle,Polygon,0
480,Edge (geometry),Face (geometry),0
483,Geometry,Tessellation,0
487,Vertex (geometry),Diagonal,0
489,Transversal (geometry),Internal and external angle,0
490,Midpoint,Trapezoid,0
492,Two-dimensional space,Decagon,0
493,Midpoint,Isosceles triangle,0
494,Polyhedron,Prism (geometry),0
495,Geometry,Point (geometry),0
498,Plane (geometry),Tessellation,0
500,Similarity (geometry),Self-similarity,0
501,Line segment,Cross section (geometry),0
502,Geometry,Rigid transformation,0
503,Polyhedron,Coordinate system,0
506,Pentagon,Rotational symmetry,0
508,Polygon,Kite (geometry),0
510,Trigonometric functions,Inverse trigonometric functions,0
511,Vertex (geometry),Hexagon,0
512,Angle,Space (mathematics),0
513,Line (geometry),Rhombus,0
514,Point (geometry),Sine,0
515,Geometry,Two-dimensional space,0
516,Reflection symmetry,Trapezoid,0
519,Line (geometry),Distance,0
520,Quadrilateral,Square,0
522,Translation (geometry),Rigid transformation,0
523,Polygon,Space (mathematics),0
524,Polyhedron,Reflection symmetry,0
526,Point (geometry),Congruence (geometry),0
527,Angle,Sine,0
528,Vertex (geometry),Isosceles triangle,0
529,Line segment,Kite (geometry),0
532,Vertex (geometry),Exterior angle theorem,0
533,Line segment,Altitude (triangle),0
534,Symmetry,Rigid transformation,0
537,Radius,Cartesian coordinate system,0
538,Collinearity,Rectangle,0
539,Polyhedron,Cross section (geometry),0
540,Triangle,Trigonometric functions,0
541,Perpendicular,Isosceles triangle,0
542,Vertex (geometry),Square,0
543,Edge (geometry),Hexagon,0
544,Angle,Equilateral triangle,0
545,Radius,Polygon,0
548,Triangle,Acute and obtuse triangles,0
549,Diameter,Perpendicular,0
551,Symmetry,Trapezoid,0
552,Geometry,Reflection (mathematics),0
555,Point (geometry),Special right triangles,0
557,Parallel (geometry),Square,0
558,Angle,Special right triangles,0
559,Pythagorean theorem,Parallelogram,0
561,Triangle,Hexagon,0
562,Triangle,Plane (geometry),0
563,Line (geometry),Collinearity,0
568,Geometry,Kite (geometry),0
569,Point (geometry),Rigid transformation,0
570,Special right triangles,Isosceles triangle,0
572,Coordinate system,Right angle,0
573,Pythagorean theorem,Perpendicular,0
574,Circle,Distance,0
577,Polyhedron,Rhombus,0
578,Tessellation,Hexagon,0
579,Rhombus,Cone,0
580,Acute and obtuse triangles,Altitude (triangle),0
581,Triangle,Convex polygon,0
582,Edge (geometry),Tangent,0
584,Rhombus,Circle,0
585,Symmetry,Quadrilateral,0
586,Collinearity,Sphere,0
588,Line segment,Prism (geometry),0
592,Quadrilateral,Tessellation,0
594,Angle,Diagonal,0
600,Tangent,Distance,0
603,Polygon,Concentric,0
604,Point (geometry),Octagon,0
606,Angle,Tangent,0
608,Pentagon,Decagon,0
609,Geometry,Trapezoid,0
610,Bisection,Chord (geometry),0
614,Pythagorean theorem,Rectangle,0
617,Symmetry,Prism (geometry),0
620,Geometry,Concentric,0
622,Angle,Quadrilateral,0
623,Altitude (triangle),Equilateral triangle,0
624,Vertex (geometry),Decagon,0
625,Perpendicular,Tangent,0
626,Rectangle,Internal and external angle,0
627,Square,Perpendicular,0
628,Geometry,Right angle,0
629,Rectangle,Pyramid (geometry),0
631,Vertex (geometry),Trigonometric functions,0
632,Line (geometry),Sphere,0
633,Midpoint,Coordinate system,0
637,Angle,Rigid transformation,0
639,Line segment,Pyramid (geometry),0
641,Point (geometry),Circle,0
642,Vertex (geometry),Special right triangles,0
644,Reflection symmetry,Kite (geometry),0
645,Pyramid (geometry),Triangle,0
647,Geometry,Self-similarity,0
650,Face (geometry),Square,0
652,Circle,Chord (geometry),0
655,Line segment,Polygon,0
656,Diameter,Bisection,0
657,Line segment,Rectangle,0
658,Line (geometry),Right angle,0
659,Rotational symmetry,Scale factor,0
662,Right angle,Right triangle,0
663,Congruence (geometry),Distance,0
664,Concentric,Equilateral triangle,0
665,Congruence (geometry),Reflection (mathematics),0
666,Geometry,Equilateral triangle,0
667,Circle,Acute and obtuse triangles,0
669,Triangle,Pythagorean triple,0
670,Trigonometric functions,Circle,0
671,Rhombus,Congruence (geometry),0
672,Square,Acute and obtuse triangles,0
673,Congruence (geometry),Tessellation,0
675,Line (geometry),Parallelogram,0
677,Angle,Pythagorean triple,0
678,Pythagorean theorem,Trigonometric functions,0
680,Rigid transformation,Distance,0
681,Circle,Sphere,0
682,Line segment,Polyhedron,0
687,Cylinder (geometry),Angle,0
690,Point (geometry),Bisection,0
